district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Vallejo City Unified,Annie Pennycook Elementary,3620 Fernwood Drive Vallejo CA 94591-6648,NA,NA,FALSE,tested,NA,NA,NA,NA
Vallejo City Unified,Beverly Hills Elementary,1450 Coronel Avenue Vallejo CA 94591-7921,NA,NA,FALSE,tested,Vallejo,Solano County,38.0871946564054,-122.224652876894
Vallejo City Unified,Cave Language Academy,770 Tregaskis Avenue Vallejo CA 94591-4804,NA,NA,FALSE,tested,Vallejo,Solano County,38.1076320403093,-122.222842892481
Vallejo City Unified,Dan Mini Elementary,1530 Lorenzo Drive Vallejo CA 94589-1614,NA,NA,FALSE,tested,Vallejo,Solano County,38.1494348333333,-122.259671666667
Vallejo City Unified,Elsa Widenmann Elementary,100 Whitney Drive Vallejo CA 94589-2194,NA,NA,FALSE,tested,NA,NA,NA,NA
Vallejo City Unified,Federal Terrace Elementary,415 Daniels Street Vallejo CA 94590-3040,NA,NA,FALSE,tested,NA,NA,NA,NA
Vallejo City Unified,Franklin Middle,501 Starr Avenue Vallejo CA 94590-7154,NA,NA,FALSE,tested,Vallejo,Solano County,38.097321,-122.233885
Vallejo City Unified,Glen Cove Elementary,501 Glen Cove Parkway Vallejo CA 94591-7537,NA,NA,FALSE,tested,Vallejo,Solano County,38.0722816437514,-122.208731151109
Vallejo City Unified,Grace Patterson Elementary,1080 Porter Street Vallejo CA 94590-7742,NA,NA,FALSE,tested,Vallejo,Solano County,38.080912,-122.238901
Vallejo City Unified,Griffin Academy,425 Corcoran Ave Vallejo CA 94589,11,ppb,TRUE,tested,Vallejo,Solano County,38.1485435729396,-122.248545828945
Vallejo City Unified,Highland Elementary,1309 Ensign Avenue Vallejo CA 94590-3949,NA,NA,FALSE,tested,Vallejo,Solano County,38.114659612307,-122.23441210061
Vallejo City Unified,Hogan Middle,850 Rosewood Avenue Vallejo CA 94591-5647,NA,NA,FALSE,tested,Vallejo,Solano County,38.1016232857143,-122.215957714286
Vallejo City Unified,Jesse M. Bethel High,1800 Ascot Parkway Vallejo CA 94591-8367,NA,NA,FALSE,tested,Vallejo,Solano County,38.119967,-122.207469
Vallejo City Unified,John Finney High (Continuation),233 Hobbs Avenue Vallejo CA 94589-2325,NA,NA,FALSE,tested,Vallejo,Solano County,38.1328701707317,-122.249096195122
Vallejo City Unified,Johnston Cooper Elementary,612 Del Mar Street Vallejo CA 94589-2605,NA,NA,FALSE,tested,NA,NA,NA,NA
Vallejo City Unified,Joseph H. Wardlaw Elementary,1698 Oakwood Avenue Vallejo CA 94591-4145,NA,NA,FALSE,tested,Vallejo,Solano County,38.11786,-122.210894
Vallejo City Unified,Lincoln Elementary,620 Carolina Street Vallejo CA 94590-5504,NA,NA,FALSE,tested,Vallejo,Solano County,38.1041519343673,-122.254435442707
Vallejo City Unified,Loma Vista Environmental Science Academy,146 Rainier Street Vallejo CA 94589-1846,NA,NA,FALSE,tested,NA,NA,NA,NA
Vallejo City Unified,Mare Island Health and Fitness Academy,400 Rickover Street Vallejo CA 94592-1128,NA,NA,FALSE,tested,Vallejo,Solano County,38.097369,-122.270104
Vallejo City Unified,Mare Island Technology Academy,2 Positive Place Vallejo CA 94589-1825,NA,NA,FALSE,tested,Vallejo,Solano County,38.149508,-122.244219
Vallejo City Unified,Solano Middle,1025 Corcoran Avenue Vallejo CA 94589-1844,NA,NA,FALSE,tested,Vallejo,Solano County,38.1541044964571,-122.24072708675
Vallejo City Unified,Steffan Manor Elementary,815 Cedar Street Vallejo CA 94591-6531,NA,NA,FALSE,tested,Vallejo,Solano County,38.1003182602977,-122.224291232135
Vallejo City Unified,Vallejo Charter,2833 Tennessee Street Vallejo CA 94591-4948,NA,NA,FALSE,tested,Vallejo,Solano County,38.1090235454545,-122.214872808081
Vallejo City Unified,Vallejo Education Academy,301 Farragut Avenue Vallejo CA 94590-4309,NA,NA,FALSE,tested,Vallejo,Solano County,38.112186,-122.262333
Vallejo City Unified,Vallejo High,840 Nebraska Street Vallejo CA 94590-3368,NA,NA,FALSE,tested,Vallejo,Solano County,38.1137321970428,-122.245506460259
Vallejo City Unified,Vallejo High School AnnexISP,1347 Amador St Vallejo CA 94590,NA,NA,FALSE,tested,Vallejo,Solano County,38.1126649591837,-122.243387755102
